age,marital,housing,loan,duration,campaign,pdays,previous,education_numeric,P_i,is_primary,is_secondary,is_tertiary
35,1,0,0,240,2,-1,0,1,0.08433494438578068,1,0,0
29,1,1,0,38,3,-1,0,2,0.014867433021487879,0,1,0
36,2,0,0,537,3,-1,0,2,0.2913051694029888,0,1,0
30,2,0,0,212,1,202,2,3,0.3096100287025912,0,0,1
25,2,1,1,364,2,-1,0,2,0.0386127032623879,0,1,0
24,1,1,0,83,3,306,4,2,0.05143238891899243,0,1,0
41,1,1,0,153,1,-1,0,1,0.02264134536298386,1,0,0
55,0,1,1,176,1,-1,0,2,0.017043055921730697,0,1,0
31,1,0,0,389,1,-1,0,3,0.26122139568167835,0,0,1
50,1,0,1,867,2,-1,0,2,0.44281287353067794,0,1,0
39,1,1,0,56,1,-1,0,1,0.015420821283362224,1,0,0
40,1,1,0,145,2,-1,0,1,0.02014239058147739,1,0,0
34,2,0,0,93,1,-1,0,3,0.1622993800383585,0,0,1
49,1,1,1,243,6,-1,0,3,0.016757035430276117,0,0,1
32,2,1,1,131,1,124,1,2,0.029389065222656986,0,1,0
64,1,0,0,574,1,179,3,2,0.5811747883274336,0,1,0
51,1,1,1,164,3,-1,0,2,0.014151918918071375,0,1,0
35,1,1,0,47,1,-1,0,3,0.02808941745146412,0,0,1
28,2,1,0,65,1,-1,0,3,0.03292146644967646,0,0,1
35,1,0,0,91,4,-1,0,3,0.06309034700479642,0,0,1
57,1,1,0,169,2,365,2,3,0.136912807959133,0,0,1
46,1,0,0,740,2,-1,0,2,0.4720965534435934,0,1,0
56,1,1,0,159,8,-1,0,1,0.010696619275764777,1,0,0
43,1,1,0,31,2,-1,0,3,0.022984761240953337,0,0,1
53,1,1,0,267,4,-1,0,2,0.04297481565123655,0,1,0
34,1,1,0,1364,2,147,1,2,0.8427461621770729,0,1,0
31,1,1,1,664,8,-1,0,3,0.05643367851940336,0,0,1
39,1,1,0,295,1,-1,0,2,0.05410539901529772,0,1,0
49,0,0,0,174,2,-1,0,3,0.10262074383287775,0,0,1
46,0,0,0,115,1,-1,0,2,0.04769336378400331,0,1,0
32,1,0,0,209,2,-1,0,3,0.1402473791033296,0,0,1
40,1,1,1,101,1,-1,0,1,0.010362875903137824,1,0,0
60,1,0,0,139,4,-1,0,3,0.09023375398054767,0,0,1
57,2,1,0,512,1,-1,0,2,0.156331237133525,0,1,0
39,1,1,0,167,1,-1,0,1,0.02277297055008791,1,0,0
49,0,1,0,126,5,-1,0,3,0.01912245680241755,0,0,1
29,2,1,0,574,5,-1,0,2,0.10382852660879617,0,1,0
33,1,1,0,131,2,171,2,3,0.06505993117304817,0,0,1
35,1,1,0,196,2,-1,0,2,0.030630424946347563,0,1,0
38,0,1,0,157,7,179,1,3,0.030031819714553022,0,0,1
28,1,1,0,369,1,-1,0,2,0.06016893053451537,0,1,0
58,1,0,0,317,3,-1,0,1,0.10994620808316723,1,0,0
31,2,0,0,384,11,-1,0,3,0.11138474548289597,0,0,1
37,2,1,1,126,2,-1,0,2,0.015265187823012248,0,1,0
32,2,0,0,128,4,-1,0,3,0.09589984516102833,0,0,1
54,2,0,0,330,1,-1,0,2,0.22860040635894033,0,1,0
40,1,1,0,78,2,-1,0,2,0.02155812707447761,0,1,0
46,1,0,0,9,1,-1,0,1,0.04007623147258006,1,0,0
36,1,0,0,212,1,-1,0,3,0.1477364414749211,0,0,1
58,0,0,0,354,1,87,1,3,0.2908241322553652,0,0,1
27,2,1,0,317,3,364,1,2,0.15693360911944448,0,1,0
31,1,0,1,385,2,-1,0,3,0.13800847819595932,0,0,1
29,2,1,0,157,3,-1,0,3,0.037272299324003326,0,0,1
47,1,0,0,45,11,-1,0,1,0.012918042305576893,1,0,0
30,2,1,0,90,3,151,3,2,0.05153816078681927,0,1,0
30,2,0,0,212,2,-1,0,2,0.12507033698906306,0,1,0
41,0,1,0,82,2,366,1,2,0.05263794675477789,0,1,0
24,2,1,0,7,2,-1,0,2,0.018073108719493802,0,1,0
28,1,1,0,637,3,-1,0,2,0.13546193801255302,0,1,0
36,0,1,0,61,2,369,3,2,0.05988733788285294,0,1,0
49,1,1,0,68,3,-1,0,3,0.025257859251720614,0,0,1
49,1,0,0,181,3,293,2,3,0.28498735746777104,0,0,1
55,1,0,0,58,1,-1,0,2,0.07479687396140063,0,1,0
32,1,1,1,86,3,-1,0,3,0.013406526801808774,0,0,1
25,2,1,0,65,2,-1,0,2,0.020567694502017574,0,1,0
30,2,1,0,178,2,-1,0,2,0.038527883860282594,0,1,0
52,1,0,0,232,2,-1,0,3,0.14796346562685395,0,0,1
46,0,1,0,72,5,-1,0,2,0.011196481986737599,0,1,0
55,1,1,1,467,5,-1,0,1,0.026271293196464433,1,0,0
40,1,0,0,61,2,76,3,3,0.10981395336086348,0,0,1
34,2,1,0,350,3,-1,0,1,0.0453796066633166,1,0,0
33,1,1,0,123,1,-1,0,2,0.025494414139861084,0,1,0
28,2,0,0,338,1,-1,0,3,0.24507426607848926,0,0,1
40,2,0,0,20,7,-1,0,2,0.03329470464206694,0,1,0
31,1,0,0,117,3,-1,0,3,0.08346538842187212,0,0,1
34,2,0,0,580,2,84,8,3,0.6437299729274719,0,0,1
27,2,0,0,188,2,-1,0,3,0.12889436703815776,0,0,1
43,1,1,0,105,1,-1,0,3,0.03799170289790127,0,0,1
30,2,0,0,88,2,-1,0,3,0.09792726090841163,0,0,1
45,1,0,0,93,11,-1,0,1,0.015112841882448618,1,0,0
43,1,0,0,192,4,-1,0,1,0.05808997083640532,1,0,0
46,1,0,0,74,2,-1,0,2,0.06694159274664942,0,1,0
36,2,0,0,60,6,-1,0,2,0.04052634035856999,0,1,0
46,1,1,0,69,2,-1,0,2,0.019806513967076392,0,1,0
33,2,1,1,572,1,-1,0,3,0.11861151432651691,0,0,1
46,0,1,0,181,4,369,5,2,0.08087582749261601,0,1,0
34,0,1,0,133,3,-1,0,2,0.017933121818943822,0,1,0
44,1,1,0,89,3,-1,0,1,0.014326596089591198,1,0,0
36,1,1,0,260,5,-1,0,2,0.025534006389353534,0,1,0
57,1,0,0,131,1,388,1,2,0.2832630389052099,0,1,0
29,2,1,1,345,5,-1,0,3,0.029393725914881742,0,0,1
52,1,1,0,48,7,-1,0,1,0.0076625279444675525,1,0,0
32,1,1,0,168,2,-1,0,2,0.029029093067586192,0,1,0
51,0,0,0,360,2,-1,0,1,0.12450341441825369,1,0,0
30,2,1,0,150,4,-1,0,3,0.03418968252873487,0,0,1
46,0,0,1,96,11,-1,0,3,0.01155317097470218,0,0,1
48,1,0,1,479,1,-1,0,1,0.12453153583203433,1,0,0
31,1,0,0,249,3,-1,0,2,0.0921516949789027,0,1,0
30,2,1,0,274,2,-1,0,2,0.0556347979661037,0,1,0
34,2,1,0,247,1,-1,0,2,0.0530909937821764,0,1,0
50,1,1,0,526,2,-1,0,1,0.09125365192355851,1,0,0
30,1,1,1,359,1,-1,0,3,0.04618890330563704,0,0,1
55,1,0,0,70,1,-1,0,2,0.07977165041283413,0,1,0
38,2,1,1,71,3,-1,0,3,0.0140422522949678,0,0,1
33,1,1,0,293,1,-1,0,3,0.06674665284004949,0,0,1
40,2,1,0,84,2,-1,0,2,0.025034565640747984,0,1,0
35,1,1,0,699,3,-1,0,2,0.17856600590414404,0,1,0
32,2,1,1,339,1,-1,0,2,0.03713634328317765,0,1,0
33,1,1,1,30,6,343,12,2,0.03510293003692526,0,1,0
35,1,1,0,923,2,-1,0,1,0.2847380383624253,1,0,0
33,2,0,0,287,1,-1,0,3,0.22276041268756122,0,0,1
52,1,0,0,629,1,-1,0,2,0.41358674959400027,0,1,0
31,2,1,0,446,1,-1,0,2,0.10109035173215444,0,1,0
51,1,1,1,124,2,-1,0,2,0.013177657230006943,0,1,0
34,0,0,0,142,1,-1,0,2,0.07546843198208447,0,1,0
64,1,0,0,120,1,-1,0,2,0.10146319408675081,0,1,0
61,1,0,0,232,1,92,3,2,0.20776403146223635,0,1,0
53,1,0,1,137,2,-1,0,2,0.04249375323255103,0,1,0
41,1,1,1,659,2,-1,0,1,0.07302310081341515,1,0,0
40,2,1,0,171,1,-1,0,2,0.03870250398164537,0,1,0
35,1,0,0,394,4,-1,0,2,0.13228116053461886,0,1,0
34,2,1,0,90,3,346,1,2,0.06203933917914061,0,1,0
40,1,1,0,329,2,-1,0,2,0.0593410615941411,0,1,0
37,1,1,0,90,1,-1,0,2,0.023024720773440345,0,1,0
35,1,1,0,410,16,-1,0,2,0.011204210327394314,0,1,0
33,1,1,0,48,1,-1,0,3,0.02677775148527017,0,0,1
49,0,1,0,324,3,-1,0,2,0.04390521498992881,0,1,0
26,2,0,0,55,2,-1,0,2,0.05853395811113547,0,1,0
30,0,1,0,494,1,-1,0,1,0.06582855807634756,1,0,0
44,1,1,0,100,1,-1,0,1,0.01882022006738181,1,0,0
40,2,1,0,253,1,-1,0,2,0.038526474184195185,0,1,0
42,1,0,0,172,3,-1,0,2,0.08345512974590602,0,1,0
26,2,0,0,267,1,-1,0,3,0.1925958215011033,0,0,1
31,2,0,0,100,2,-1,0,2,0.08413396497948378,0,1,0
37,0,1,0,182,1,-1,0,2,0.026449968228908067,0,1,0
46,1,1,0,243,3,239,13,2,0.16128119844069125,0,1,0
59,1,1,0,66,2,-1,0,3,0.05200400609965747,0,0,1
45,2,1,0,25,5,372,2,2,0.05283527240936671,0,1,0
73,0,0,0,163,2,-1,0,1,0.06661208413522245,1,0,0
44,1,1,0,507,1,220,2,3,0.278518128619792,0,0,1
43,1,1,0,172,2,-1,0,2,0.028724125321124283,0,1,0
55,1,1,1,151,6,-1,0,3,0.013391677242297964,0,0,1
32,1,1,0,171,1,-1,0,2,0.030736865633942335,0,1,0
52,1,0,0,208,1,-1,0,2,0.11708369277722187,0,1,0
41,0,1,0,511,1,-1,0,1,0.06791921882896519,1,0,0
32,2,1,0,14,8,-1,0,2,0.009232478601460821,0,1,0
48,1,0,0,399,8,-1,0,2,0.1241878614218697,0,1,0
59,1,0,0,140,1,-1,0,1,0.07512641310866268,1,0,0
53,1,1,0,157,1,-1,0,1,0.025275098122114974,1,0,0
35,0,1,0,477,1,-1,0,2,0.07857255607061124,0,1,0
53,0,1,0,70,1,245,1,2,0.046259382396285534,0,1,0
32,1,0,0,232,3,-1,0,3,0.11920623261954277,0,0,1
35,1,0,0,188,1,-1,0,2,0.09614129058235034,0,1,0
51,1,0,1,1001,3,-1,0,2,0.5383203282584075,0,1,0
59,1,0,0,212,11,-1,0,1,0.027555411257765623,1,0,0
33,1,1,0,166,2,-1,0,2,0.028989419240932318,0,1,0
30,1,1,1,361,1,-1,0,2,0.03645626644449429,0,1,0
40,1,1,1,253,3,-1,0,2,0.01846133529986626,0,1,0
37,1,1,0,211,2,347,1,3,0.14217528244292518,0,0,1
75,1,0,0,258,6,-1,0,1,0.07524289128275351,1,0,0
53,1,0,0,102,4,-1,0,1,0.04479297814386344,1,0,0
28,2,1,0,211,3,-1,0,2,0.03348747403990112,0,1,0
52,1,0,0,193,1,145,3,2,0.2033266103290954,0,1,0
52,1,1,0,65,3,-1,0,2,0.019311373549279275,0,1,0
51,1,1,0,421,2,-1,0,2,0.08633712213961207,0,1,0
57,1,1,0,10,7,-1,0,2,0.009208487029243094,0,1,0
37,1,0,0,268,2,182,3,3,0.28529265986011965,0,0,1
31,2,0,0,129,2,-1,0,2,0.05882444069967843,0,1,0
40,2,0,0,188,2,121,2,2,0.16603676822038516,0,1,0
34,1,1,0,379,2,-1,0,2,0.05848548118883439,0,1,0
41,1,1,0,217,6,178,1,3,0.05658537091661328,0,0,1
51,1,0,1,80,2,-1,0,1,0.02578611698504687,1,0,0
36,2,0,0,859,1,235,1,3,0.8493915140067657,0,0,1
47,1,1,0,68,1,-1,0,2,0.02188608616986431,0,1,0
39,2,0,0,427,1,-1,0,3,0.33082679841708584,0,0,1
55,1,0,0,88,2,-1,0,2,0.06522498327298605,0,1,0
58,1,1,1,304,2,229,2,3,0.08660210962900407,0,0,1
34,1,1,0,145,1,-1,0,2,0.027196791850102795,0,1,0
41,1,1,0,628,1,-1,0,2,0.16751903654231945,0,1,0
50,0,0,1,130,2,119,2,2,0.06199968753934374,0,1,0
29,1,1,0,87,1,-1,0,2,0.023158563288464322,0,1,0
38,1,1,1,81,7,-1,0,3,0.007580497363603211,0,0,1
24,2,0,0,561,2,-1,0,2,0.35412987249478806,0,1,0
42,1,1,0,202,2,-1,0,2,0.03198106298586255,0,1,0
38,1,0,0,172,1,-1,0,1,0.07454452085154094,1,0,0
29,2,0,0,258,1,-1,0,3,0.19501228868534082,0,0,1
34,2,1,0,101,2,129,1,3,0.054986600097977574,0,0,1
41,1,0,0,65,1,110,2,2,0.10319230085396147,0,1,0
38,1,0,0,147,2,-1,0,3,0.09697088748709792,0,0,1
49,1,1,0,162,3,-1,0,2,0.027626598381787663,0,1,0
42,1,0,0,107,3,-1,0,2,0.07354448378535497,0,1,0
39,1,1,0,116,1,-1,0,2,0.029877606972853767,0,1,0
45,1,0,1,74,2,-1,0,1,0.02432922557315553,1,0,0
35,1,0,0,394,6,-1,0,3,0.15440302781738494,0,0,1
32,2,1,1,353,1,-1,0,3,0.05544571062060263,0,0,1
32,2,1,0,100,2,-1,0,3,0.034342984697105644,0,0,1
29,2,0,0,58,1,-1,0,2,0.0760846767629821,0,1,0
55,0,0,0,345,1,94,3,1,0.19034667402867694,1,0,0
51,1,1,0,179,6,-1,0,2,0.019971668227071696,0,1,0
31,0,1,0,294,3,-1,0,2,0.03243925572596752,0,1,0
33,2,0,0,262,2,-1,0,3,0.17823974824746064,0,0,1
52,1,1,0,211,1,294,1,2,0.11064717668803108,0,1,0
43,1,0,0,127,3,-1,0,3,0.08660135907101794,0,0,1
35,1,0,0,69,4,-1,0,3,0.0638858951692511,0,0,1
36,0,1,0,1395,2,-1,0,2,0.7299561905342918,0,1,0
41,1,1,0,127,2,-1,0,1,0.01777857889353197,1,0,0
46,0,0,0,134,2,-1,0,3,0.0847264466060591,0,0,1
39,1,0,0,327,3,-1,0,2,0.13924932549113278,0,1,0
34,2,1,0,112,1,332,3,2,0.10336636943374661,0,1,0
49,1,0,0,130,1,-1,0,2,0.10345114232428225,0,1,0
37,1,0,1,155,15,-1,0,2,0.008331913589656546,0,1,0
50,1,1,1,28,2,-1,0,2,0.008833824968788487,0,1,0
45,1,1,0,93,1,113,2,2,0.04482494648716023,0,1,0
23,2,1,1,66,5,-1,0,2,0.005728028150338865,0,1,0
56,1,0,0,348,1,-1,0,2,0.20712475122333668,0,1,0
43,2,1,0,88,4,-1,0,2,0.021438794883248104,0,1,0
30,2,1,1,179,1,-1,0,3,0.030257105121417233,0,0,1
37,1,0,0,280,1,-1,0,1,0.1215277996816032,1,0,0
52,1,0,1,89,1,-1,0,2,0.049814749993768274,0,1,0
19,2,0,0,177,2,95,4,1,0.12948736048250242,1,0,0
51,1,1,1,277,1,85,1,1,0.028785048038491107,1,0,0
43,0,1,0,229,2,-1,0,2,0.03202783530501231,0,1,0
54,2,1,1,18,20,-1,0,3,0.0016296323468232695,0,0,1
47,2,0,0,212,2,-1,0,2,0.1320526974083775,0,1,0
36,0,0,0,185,1,-1,0,1,0.06025181850882798,1,0,0
45,0,1,0,277,6,-1,0,2,0.02088457773905195,0,1,0
83,0,0,0,200,3,-1,0,1,0.07436343995184541,1,0,0
38,0,1,0,167,4,-1,0,2,0.0169606227681117,0,1,0
21,2,1,0,49,1,-1,0,2,0.02364047159334342,0,1,0
43,1,1,0,702,1,-1,0,2,0.21615661484202237,0,1,0
32,2,0,0,92,4,-1,0,2,0.062337572792898546,0,1,0
32,2,1,0,130,2,-1,0,2,0.032211811794134446,0,1,0
48,1,0,0,73,1,-1,0,2,0.0755447855120423,0,1,0
37,2,0,0,399,1,-1,0,1,0.1846105623103297,1,0,0
58,1,1,0,1823,1,205,1,2,0.9821214868045965,0,1,0
34,1,1,0,190,4,-1,0,2,0.027094623934220814,0,1,0
64,1,0,0,378,4,-1,0,2,0.16463074925322027,0,1,0
32,2,0,0,255,1,-1,0,2,0.173450093382255,0,1,0
38,2,0,0,8,1,-1,0,2,0.06256919317384364,0,1,0
59,1,0,0,494,1,-1,0,3,0.3674218622237466,0,0,1
51,1,1,0,168,3,-1,0,1,0.02097746061236798,1,0,0
41,1,1,1,207,4,-1,0,1,0.009527156559859576,1,0,0
38,0,1,0,91,1,-1,0,2,0.019743271449091677,0,1,0
51,1,1,0,58,2,-1,0,3,0.026643406005585606,0,0,1
50,1,0,0,95,3,-1,0,1,0.0493823270972993,1,0,0
39,1,0,0,108,2,-1,0,3,0.09573880612353639,0,0,1
55,1,0,0,72,1,-1,0,2,0.0761240341393343,0,1,0
27,2,1,0,119,1,314,5,2,0.1156860864176059,0,1,0
33,2,0,0,42,1,-1,0,2,0.0691475507290509,0,1,0
33,0,1,0,154,1,-1,0,1,0.017825530767710717,1,0,0
39,1,1,0,157,4,-1,0,3,0.030248757107278975,0,0,1
34,1,1,0,13,1,-1,0,2,0.016924817075524737,0,1,0
31,1,1,1,85,1,-1,0,3,0.01594652988603413,0,0,1
39,1,1,0,25,4,-1,0,1,0.008866827956957674,1,0,0
40,1,1,0,464,3,-1,0,1,0.05497999309798206,1,0,0
44,0,1,1,52,1,-1,0,2,0.009898589413397154,0,1,0
40,2,0,0,118,2,-1,0,2,0.0849832419353301,0,1,0
58,1,0,0,187,1,-1,0,1,0.09042498200241916,1,0,0
59,1,1,0,109,1,-1,0,3,0.03925258940006077,0,0,1
50,1,0,0,149,4,-1,0,1,0.04887110725474073,1,0,0
36,0,1,0,222,1,-1,0,2,0.030464803946302868,0,1,0
35,0,1,1,24,18,-1,0,2,0.0008720486525276614,0,1,0
43,2,0,0,821,5,242,1,3,0.7942685269308822,0,0,1
47,1,0,1,210,3,-1,0,1,0.035883000597746136,1,0,0
53,0,1,0,151,1,-1,0,2,0.03130530352092319,0,1,0
48,1,1,0,325,2,-1,0,2,0.05228082389488915,0,1,0
29,1,1,0,282,2,-1,0,1,0.03450877215616229,1,0,0
54,0,1,0,89,1,-1,0,3,0.028471098242610845,0,0,1
39,1,1,0,311,6,-1,0,2,0.03046403071419113,0,1,0
53,0,0,0,80,2,-1,0,2,0.05842177502696035,0,1,0
35,1,1,1,247,1,-1,0,2,0.02477218545750213,0,1,0
61,1,0,0,1011,1,94,4,2,0.861819672789623,0,1,0
28,2,1,0,92,2,-1,0,2,0.02412625382684997,0,1,0
48,1,1,0,212,1,249,2,2,0.09494216399953008,0,1,0
35,2,0,0,176,3,-1,0,3,0.12872753275699578,0,0,1
33,1,1,0,262,1,-1,0,1,0.03260021738852657,1,0,0
31,2,0,0,577,1,-1,0,3,0.4648816678675797,0,0,1
49,1,1,0,449,2,-1,0,2,0.08562363514292913,0,1,0
52,1,1,0,442,8,-1,0,2,0.039463052044641025,0,1,0
33,1,0,0,75,5,167,1,3,0.09374481537037518,0,0,1
47,0,0,1,224,2,-1,0,2,0.0551490701995389,0,1,0
56,0,1,0,1040,1,-1,0,3,0.5581908167873922,0,0,1
34,2,0,0,587,1,-1,0,3,0.4704535584413844,0,0,1
28,1,1,0,245,2,-1,0,2,0.03711858922291486,0,1,0
55,1,1,0,223,2,-1,0,2,0.03899092805675646,0,1,0
58,1,1,0,249,1,-1,0,2,0.048760227017977865,0,1,0
48,1,0,0,237,5,-1,0,1,0.06534001326748026,1,0,0
34,1,1,1,171,2,193,2,2,0.03038431327865525,0,1,0
60,1,0,0,161,2,-1,0,2,0.09782672902930803,0,1,0
43,2,0,0,1242,1,-1,0,1,0.8664944495121563,1,0,0
31,2,1,0,401,2,-1,0,2,0.0755763701402052,0,1,0
50,0,0,1,364,2,-1,0,2,0.09359957741033462,0,1,0
29,2,0,0,150,1,-1,0,2,0.09594566255626763,0,1,0
58,1,1,0,261,1,-1,0,3,0.07278965461044541,0,0,1
37,2,1,0,77,1,-1,0,3,0.03796791531234281,0,0,1
33,2,1,0,44,2,-1,0,2,0.020029696839603584,0,1,0
53,1,0,0,104,1,-1,0,1,0.06669978384973173,1,0,0
25,1,1,0,458,9,-1,0,2,0.03236346315734352,0,1,0
35,1,1,0,318,3,-1,0,1,0.031010279514802442,1,0,0
34,1,0,0,132,6,-1,0,2,0.046248875732304,0,1,0
36,2,0,1,149,2,-1,0,2,0.052102495797451506,0,1,0
39,1,0,0,211,3,-1,0,3,0.11821547121608264,0,0,1
33,2,0,0,348,1,-1,0,3,0.25250253745607015,0,0,1
28,2,0,0,387,1,194,1,2,0.3686746119270008,0,1,0
58,1,0,0,420,1,87,1,2,0.31930008565265605,0,1,0
42,1,1,0,190,4,-1,0,1,0.016888603418342144,1,0,0
36,1,0,0,26,2,197,1,3,0.12696362377026546,0,0,1
32,2,0,0,113,8,-1,0,2,0.040941293559668634,0,1,0
49,2,0,0,175,3,104,2,2,0.16209549930519587,0,1,0
37,1,0,0,154,4,-1,0,2,0.06573310448837454,0,1,0
30,1,1,0,470,7,426,3,3,0.22650802246242183,0,0,1
39,1,0,0,140,2,-1,0,3,0.1123177017705186,0,0,1
65,1,0,0,371,1,-1,0,1,0.17347436308072656,1,0,0
33,2,1,0,273,3,212,4,2,0.1053797806867322,0,1,0
36,1,0,0,324,1,182,4,2,0.3326698784585977,0,1,0
54,0,1,0,193,4,-1,0,1,0.017972747468347445,1,0,0
37,1,0,0,187,2,-1,0,3,0.11423625586916228,0,0,1
48,1,1,0,168,2,203,7,3,0.1299323196355925,0,0,1
24,2,1,0,320,2,-1,0,2,0.06292587345154363,0,1,0
60,1,0,0,210,4,-1,0,1,0.069543593316656,1,0,0
49,1,1,1,541,2,330,2,2,0.19253771853380944,0,1,0
35,1,1,0,224,1,-1,0,2,0.03606661846776678,0,1,0
53,1,1,0,174,3,-1,0,2,0.029301776462873345,0,1,0
34,1,0,0,89,2,-1,0,2,0.060003384580968544,0,1,0
50,0,1,0,169,1,-1,0,2,0.029818111280139493,0,1,0
48,1,1,0,74,2,-1,0,3,0.02744274939277465,0,0,1
52,1,1,0,81,2,295,3,1,0.04802721771972609,1,0,0
35,1,0,0,132,1,360,1,2,0.2364254117076142,0,1,0
32,2,1,0,148,1,-1,0,2,0.033564850722097216,0,1,0
30,1,0,0,214,2,-1,0,3,0.130599180197888,0,0,1
45,1,0,0,405,3,-1,0,3,0.22736827327979178,0,0,1
28,2,0,0,128,2,-1,0,2,0.08876342259651564,0,1,0
42,2,1,1,260,1,-1,0,3,0.04547837887044598,0,0,1
28,0,1,0,120,2,-1,0,1,0.012631514768477108,1,0,0
48,1,0,0,524,4,-1,0,2,0.24593640229194602,0,1,0
36,1,1,1,336,10,-1,0,1,0.008058080145257293,1,0,0
58,1,1,1,329,2,346,2,2,0.09928334528734536,0,1,0
26,2,0,1,141,3,-1,0,2,0.04548995959219677,0,1,0
31,1,0,0,9,8,212,4,3,0.07149647939195422,0,0,1
37,0,1,0,165,1,175,2,2,0.051394716289260955,0,1,0
27,1,1,1,344,2,-1,0,2,0.026430455107354596,0,1,0
33,0,0,0,264,2,278,1,3,0.27004073516985294,0,0,1
35,1,1,1,518,2,-1,0,1,0.04120942420476918,1,0,0
46,2,0,0,94,2,-1,0,3,0.11200123982821199,0,0,1
39,1,1,0,786,2,-1,0,3,0.30804783637339045,0,0,1
35,1,0,0,90,1,-1,0,2,0.07073536593136692,0,1,0
42,1,1,0,244,1,-1,0,3,0.06278344993621046,0,0,1
31,0,1,1,101,10,-1,0,3,0.004035932749689477,0,0,1
35,0,0,0,593,2,-1,0,3,0.3442400050370173,0,0,1
43,1,0,0,379,6,-1,0,3,0.1536677484126918,0,0,1
39,0,1,1,133,2,-1,0,2,0.01030057138998306,0,1,0
46,0,0,1,190,2,-1,0,3,0.05850041078452724,0,0,1
49,1,1,1,213,6,150,8,3,0.044745294257656845,0,0,1
46,1,0,0,269,3,-1,0,3,0.16743002244362706,0,0,1
38,1,1,0,217,1,-1,0,2,0.03988329415569172,0,1,0
36,0,1,1,128,1,-1,0,2,0.01246924507960134,0,1,0
49,1,1,0,51,9,-1,0,2,0.008354804821367051,0,1,0
51,1,0,1,192,1,-1,0,2,0.06415740339083711,0,1,0
24,2,1,0,283,1,-1,0,1,0.03935736244006846,1,0,0
46,1,1,0,310,4,-1,0,2,0.039220351056543666,0,1,0
46,2,1,0,93,1,350,1,2,0.09030664578785301,0,1,0
47,1,1,0,58,1,127,1,2,0.03790713063351667,0,1,0
31,1,0,0,218,4,-1,0,3,0.10583120025828321,0,0,1
38,1,1,0,82,2,289,1,3,0.06645595490698315,0,0,1
56,1,0,0,89,4,-1,0,2,0.06246770338972574,0,1,0
51,1,1,0,541,2,-1,0,2,0.12887987565670547,0,1,0
45,1,1,0,744,6,-1,0,2,0.1368812530881518,0,1,0
33,2,1,0,179,3,374,2,2,0.10922867572459777,0,1,0
27,2,0,0,965,3,-1,0,3,0.7446284004461502,0,0,1
44,1,1,1,244,3,-1,0,2,0.020580312037877215,0,1,0
55,1,0,0,66,3,-1,0,2,0.06053747277369812,0,1,0
34,2,0,0,90,4,-1,0,2,0.06293358067472568,0,1,0
29,2,0,0,734,2,-1,0,2,0.5053694394354767,0,1,0
46,1,1,0,370,2,-1,0,2,0.06901440047496019,0,1,0
33,2,1,0,121,1,-1,0,2,0.03507190786910267,0,1,0
27,2,0,1,261,3,-1,0,2,0.06658908703289498,0,1,0
34,1,1,0,52,3,-1,0,3,0.021413216591627034,0,0,1
47,1,0,0,129,3,-1,0,2,0.07116704740788125,0,1,0
26,2,0,1,1002,3,-1,0,2,0.5724408644096551,0,1,0
37,0,1,0,168,1,-1,0,3,0.03416576482114757,0,0,1
50,1,0,0,75,2,-1,0,2,0.06886623671596888,0,1,0
29,1,1,0,553,2,316,1,2,0.2675308568994611,0,1,0
45,1,1,0,72,1,321,2,2,0.0736703833748143,0,1,0
28,2,0,0,137,1,96,1,2,0.14496182915035832,0,1,0
55,1,1,0,64,4,371,1,1,0.03959974054491291,1,0,0
42,2,0,0,651,3,-1,0,2,0.39389764174888175,0,1,0
36,1,0,0,61,1,-1,0,2,0.07594631129221766,0,1,0
37,1,0,0,172,2,-1,0,1,0.06801072310127665,1,0,0
38,1,1,0,221,2,-1,0,2,0.033647701457470335,0,1,0
59,1,0,0,76,11,-1,0,1,0.016165647969212073,1,0,0
30,1,1,0,197,3,-1,0,2,0.025817178575583594,0,1,0
39,1,1,0,94,2,338,1,2,0.06767537919322714,0,1,0
31,2,0,0,445,2,-1,0,3,0.2875991660242245,0,0,1
26,1,0,1,57,3,-1,0,1,0.017332915398745055,1,0,0
50,1,0,0,131,13,-1,0,2,0.018653642722746284,0,1,0
41,1,0,0,257,3,-1,0,3,0.1377844239041861,0,0,1
29,1,1,0,71,5,-1,0,2,0.012681960778544877,0,1,0
31,2,0,0,49,1,-1,0,2,0.07930818584740144,0,1,0
37,1,1,0,226,1,-1,0,3,0.05212417116874095,0,0,1
35,1,0,0,144,1,-1,0,3,0.1129297411408549,0,0,1
35,1,1,0,508,1,-1,0,1,0.09944511740750851,1,0,0
38,0,1,0,108,1,102,4,2,0.04201274941945825,0,1,0
27,2,1,0,35,6,-1,0,2,0.011570513205104552,0,1,0
37,1,0,0,94,13,-1,0,2,0.01571566093514083,0,1,0
38,1,1,0,23,10,-1,0,3,0.007947396114221445,0,0,1
37,1,1,0,156,3,-1,0,1,0.016894550146152695,1,0,0
38,2,0,0,21,31,-1,0,3,0.003743749128282815,0,0,1
36,2,0,0,22,6,196,6,3,0.13247534340870915,0,0,1
45,1,0,0,182,2,194,1,3,0.21288919545089688,0,0,1
40,1,1,1,281,1,-1,0,2,0.025336094789426965,0,1,0
33,1,0,0,109,2,106,1,3,0.1257633083334476,0,0,1
53,1,1,0,331,6,-1,0,1,0.02599422309911106,1,0,0
